Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Total Rew Mean,Total Rew Std,Total Rew Max,Total Rew Min,Reward Scale,QF1 Loss,QF2 Loss,VF Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.28318825,0.984375,0.0010066554,4.0,-1.4680313,0.29026866,-0.36182395,-4.0718184,-1.4680313,0.29026866,-0.36182395,-4.0718184,2.0,0.03957182,0.046367228,0.042951558,79.98233,-80.68683,3.3273919,-64.001366,-105.010544,-80.752716,3.3171098,-64.24171,-105.35313,-80.062805,3.268248,-65.46778,-107.212585,-0.6190622,0.3697269,0.5154654,-3.4459116,0.070953816,0.269092,0.94434226,-1.1266242,-0.3240789,0.061114736,-0.24522936,-0.6736824,1.0,0.0,1.0,1.0,19.413191076624635,0.744837128876353,21.0,18.0,-0.07514333,0.10077224,0.2614628,-0.17824827,19.413191076624635,0.744837128876353,21,18,10,0.22509605041324862,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.008710951,0.5449089,0.9889753,-0.9950227,1000.0,0.0,1000,1000,19.413191076624635,106,110000,110,46.24802839104086,67.12787997000851,42.673726199078374,156.04963456012774,1654.3842047502985,10
0.2796492,0.98828125,0.0013250606,4.0,-1.5003144,0.34424868,-0.3556587,-4.0849047,-1.5003144,0.34424868,-0.3556587,-4.0849047,2.0,1.4814466,1.6460929,0.28532627,88.33124,-89.61722,8.199464,-69.56577,-153.22067,-89.64055,8.126052,-69.48126,-152.91919,-88.452225,8.380694,-69.259895,-151.82884,-0.5702511,0.45960242,0.95729446,-2.4427483,0.03268204,0.32799184,1.0483057,-0.6544714,-0.34330142,0.09069027,-0.1303549,-0.79068893,1.0,0.0,1.0,1.0,20.510245901639344,0.9462488175835599,22.0,19.0,-0.05975207,0.07915722,0.22376116,-0.13320301,20.510245901639344,0.9462488175835599,22,19,10,0.20115805361489195,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.0050392854,0.55128366,0.99443334,-0.9936692,1000.0,0.0,1000,1000,20.510245901639344,116,120000,120,46.632863241946325,68.00180955801625,41.53523661673535,156.16990941669792,1812.045570243965,11
0.27792788,0.9863281,0.001342046,4.0,-1.430403,0.18385638,-0.32868093,-2.5915682,-1.430403,0.18385638,-0.32868093,-2.5915682,2.0,0.104336314,0.11737072,0.05566974,95.83816,-96.482895,6.5741463,-76.27166,-141.72931,-96.42514,6.585763,-76.295654,-141.1486,-95.73921,6.505091,-76.069466,-138.76569,-0.53170335,0.40878764,0.7694474,-2.6358323,-0.11993526,0.34494814,1.0080816,-1.0183938,-0.33993238,0.078673944,-0.2701194,-0.8957316,1.0,0.0,1.0,1.0,27.587586206896553,2.7592323459832255,35.0,23.0,-0.03346738,0.034360394,0.0852676,-0.08383267,27.587586206896553,2.7592323459832255,35,23,10,0.16985676839381042,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00023484883,0.55549395,0.9979201,-0.99365324,1000.0,0.0,1000,1000,27.587586206896553,126,130000,130,45.55470745789353,69.49462556396611,40.97811131295748,156.02744433481712,1966.2673440028448,12
0.28134587,0.98828125,0.00086512585,4.0,-1.4745398,0.22842965,-0.35861,-3.7236452,-1.4745398,0.22842965,-0.35861,-3.7236452,2.0,2.7989287,2.7128873,0.046120316,101.92927,-101.62859,6.5573373,-81.520744,-154.38556,-101.65935,6.5580993,-82.31543,-156.60458,-101.13647,6.427644,-82.102936,-154.53877,-0.60507107,0.27991182,0.2707162,-1.7465401,-0.08527185,0.2524705,0.7204849,-0.79399604,-0.29119742,0.06420446,-0.23639256,-0.69965255,1.0,0.0,1.0,1.0,47.240566037735846,9.756161848761218,99.0,35.0,0.039828073,0.04647893,0.1551656,-0.062253386,47.240566037735846,9.756161848761218,99,35,10,0.10760506259205808,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00015772526,0.54813606,0.9943435,-0.99827796,1000.0,0.0,1000,1000,47.240566037735846,136,140000,140,41.60623498191126,67.68497763504274,39.80614155787043,149.09735417482443,2114.1905218616594,13
0.2790821,0.9941406,0.0012413664,4.0,-1.4150252,0.18400031,-0.32958126,-1.9470143,-1.4150252,0.18400031,-0.32958126,-1.9470143,2.0,9.458653,10.186879,0.0678363,106.71599,-107.85869,7.6930294,-86.72443,-186.54832,-107.76111,7.804571,-86.69166,-188.26913,-107.20683,7.8387747,-87.47628,-188.0895,-0.5230987,0.306556,0.5792027,-1.414357,0.0074042976,0.29360995,1.0039045,-0.78210866,-0.33351243,0.12136301,-0.2363133,-0.7753634,1.0,0.0,1.0,1.0,18.89801699716714,0.8054264940351301,21.0,17.0,0.07251339,0.12237118,0.17651954,-0.42681006,18.89801699716714,0.8054264940351301,21,17,10,0.04234976080720222,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00019177426,0.50590426,0.99689025,-0.9852869,1000.0,0.0,1000,1000,18.89801699716714,146,150000,150,43.83182248508092,66.5217852620408,39.4082636970561,149.7618714441778,2264.0081781778717,14
0.28923234,0.98046875,0.0012112971,4.0,-1.4223082,0.21349013,-0.35145476,-2.2586892,-1.4223082,0.21349013,-0.35145476,-2.2586892,2.0,0.96828544,0.900143,0.054119684,113.70216,-114.10643,6.2955365,-91.19873,-180.4631,-114.09128,6.330508,-91.62877,-182.07605,-113.43648,6.4275723,-91.36333,-184.32396,-0.5288379,0.43700653,0.5809481,-3.0887074,-0.04257469,0.30903137,0.6117959,-1.1516241,-0.41974312,0.12801942,-0.23516244,-0.8630968,1.0,0.0,1.0,1.0,20.61855670103093,1.3776066124782345,24.0,18.0,0.04286018,0.06645768,0.114463806,-0.24794218,20.61855670103093,1.3776066124782345,24,18,10,0.04824369753428808,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.008813201,0.53913146,0.9929811,-0.9956799,1000.0,0.0,1000,1000,20.61855670103093,156,160000,160,42.378169704112224,66.56613813294098,40.1877704289509,149.1320782660041,2413.6152975349687,15
0.28997684,0.9785156,0.0011619893,4.0,-1.4470515,0.23752812,-0.32948965,-3.6463902,-1.4470515,0.23752812,-0.32948965,-3.6463902,2.0,0.87838113,0.90570885,0.42777196,120.222946,-121.05299,6.141612,-97.41934,-186.10857,-120.99379,6.1207185,-98.42792,-187.26338,-119.67796,6.18835,-98.13049,-186.03526,-0.57267636,0.56281745,0.516734,-5.86958,-0.12811579,0.31978923,0.706123,-0.82014996,-0.38372773,0.07837137,-0.24830565,-0.92197627,1.0,0.0,1.0,1.0,57.438395415472776,14.629906715054991,138.0,35.0,-0.0036343236,0.038605224,0.09946125,-0.09768632,57.438395415472776,14.629906715054991,138,35,10,0.11079321879898839,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.025495173,0.5452155,0.993285,-0.99540585,1000.0,0.0,1000,1000,57.438395415472776,166,170000,170,39.95562970300671,67.05679195804987,41.75493765005376,148.76735931111034,2562.695120237069,16
0.2892502,0.9785156,0.0011615518,4.0,-1.4676528,0.25532794,-0.32162485,-4.1813912,-1.4676528,0.25532794,-0.32162485,-4.1813912,2.0,0.76496726,0.7382262,0.32505476,125.89025,-126.710686,8.540674,-102.38923,-212.48317,-126.727425,8.58823,-102.52734,-220.29538,-125.515045,8.551888,-103.007904,-218.49536,-0.59020257,0.415463,0.5543833,-3.295254,-0.07035713,0.29389367,0.72578466,-0.972391,-0.36084846,0.096671626,-0.23875655,-1.0181769,1.0,0.0,1.0,1.0,33.61680672268908,1.3161134103345231,37.0,31.0,-0.05048898,0.049610317,0.21658748,-0.112175345,33.61680672268908,1.3161134103345231,37,31,10,0.24334216543318263,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.029013216,0.5534965,0.9961161,-0.998688,1000.0,0.0,1000,1000,33.61680672268908,176,180000,180,43.06270139396656,67.37382065597922,39.62842950900085,150.06495155894663,2712.279183704173,17
0.28195152,0.9824219,0.0009931033,4.0,-1.4888717,0.21035469,-0.334769,-3.0120468,-1.4888717,0.21035469,-0.334769,-3.0120468,2.0,0.13684438,0.229932,0.13794523,131.92494,-132.84578,4.9745913,-108.35139,-176.50636,-132.8337,4.8317337,-108.59625,-173.2138,-131.82639,4.829993,-108.96114,-172.87706,-0.6386483,0.34920248,0.2522484,-2.2948709,0.032525875,0.25575718,1.0828137,-0.59506506,-0.31425387,0.092064045,-0.2273536,-0.9445947,1.0,0.0,1.0,1.0,138.6,32.3901645352519,254.0,86.0,0.009708742,0.021433504,0.10052218,-0.06547021,138.6,32.3901645352519,254,86,10,0.15030343714672173,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.013340639,0.55142534,0.99196124,-0.9915021,1000.0,0.0,1000,1000,138.6,186,190000,190,43.630785171175376,66.88911162503064,40.246844113920815,150.76674091012683,2863.6852302124025,18
0.2705835,0.9921875,0.0015089515,4.0,-1.445248,0.21105725,-0.33886245,-1.6466141,-1.445248,0.21105725,-0.33886245,-1.6466141,2.0,12.71316,14.610453,0.58890396,137.55031,-139.37521,10.053024,-111.08876,-228.7509,-139.2975,10.275519,-111.62415,-228.71973,-137.93297,10.36524,-111.57859,-228.83005,-0.57458305,0.39838088,0.5282401,-2.3583658,0.0148577485,0.31018558,0.6215549,-0.8727513,-0.32335752,0.12504838,-0.20785424,-0.9449595,1.0,0.0,1.0,1.0,140.8450704225352,15.299956630081166,189.0,117.0,0.020577734,0.07735935,0.29598868,-0.23128553,140.8450704225352,15.299956630081166,189,117,10,0.1972325905416536,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00093051995,0.5497009,0.9950965,-0.99219483,1000.0,0.0,1000,1000,140.8450704225352,196,200000,200,42.75930211273953,67.53891667199787,41.163115948904306,151.4613347336417,3018.1562278599013,19
0.29050955,0.9765625,0.0015889537,4.0,-1.4087765,0.22239253,-0.32435793,-2.1152327,-1.4087765,0.22239253,-0.32435793,-2.1152327,2.0,1.1166141,1.3461702,0.046043217,141.66496,-141.97876,7.671993,-114.1664,-197.06718,-141.97972,7.5502043,-114.64998,-194.05745,-141.19644,7.567864,-114.39797,-195.6482,-0.57015204,0.3541899,0.48839706,-2.1577048,0.08372448,0.28876188,0.729725,-0.7700142,-0.35769653,0.14556347,-0.23654112,-1.0867784,1.0,0.0,1.0,1.0,50.5479797979798,14.548429085233797,121.0,34.0,0.036118347,0.04298626,0.137425,-0.097597264,50.5479797979798,14.548429085233797,121,34,10,0.18337957831446416,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00095578184,0.5457751,0.9947737,-0.9913921,1000.0,0.0,1000,1000,50.5479797979798,206,210000,210,46.42734244384337,70.54627517494373,42.85906354908366,159.83268116787076,3177.4777039189357,20
0.29452407,0.98046875,0.0013575117,4.0,-1.3866974,0.28011176,-0.32088238,-3.095029,-1.3866974,0.28011176,-0.32088238,-3.095029,2.0,0.10703838,0.18160856,0.038383607,143.27174,-143.6911,6.685683,-117.51826,-193.2881,-143.65323,6.5735393,-117.32079,-191.17369,-143.24869,6.416975,-117.50457,-191.50882,-0.54252386,0.4039402,1.0671571,-2.436811,0.07015868,0.304242,1.029963,-0.7928062,-0.40650523,0.16770832,-0.2527566,-1.2636509,1.0,0.0,1.0,1.0,26.682666666666666,2.939041718353488,37.0,22.0,0.048408035,0.05194035,0.1479728,-0.16978337,26.682666666666666,2.939041718353488,37,22,10,0.16844464489551614,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,8.665159e-05,0.5508863,0.99456656,-0.99352014,1000.0,0.0,1000,1000,26.682666666666666,216,220000,220,47.83869189990219,70.03248169098515,42.695602892083116,160.56677648297045,3335.2452331506647,21
0.2833756,0.98828125,0.0007501765,4.0,-1.4586756,0.32419857,-0.35894445,-4.520453,-1.4586756,0.32419857,-0.35894445,-4.520453,2.0,2.1355584,1.8030833,0.39826816,149.11702,-147.96284,9.488517,-120.97454,-223.71252,-147.99596,9.565742,-121.088615,-228.80203,-148.27917,9.800076,-122.34384,-232.60287,-0.61553675,0.39449188,0.4919454,-2.8829415,-0.040125508,0.31061888,0.57527226,-1.2583379,-0.34105903,0.14615977,-0.24691732,-1.051873,1.0,0.0,1.0,1.0,17.10683760683761,1.2003009947100625,21.0,15.0,0.032959327,0.09085823,0.11593503,-0.35492027,17.10683760683761,1.2003009947100625,21,15,10,0.08821239938250514,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,7.4310956e-05,0.5652077,0.9911743,-0.9955862,1000.0,0.0,1000,1000,17.10683760683761,226,230000,230,46.86637788894586,67.23622380604502,44.13847475394141,158.2410764489323,3492.5672397327144,22
0.28294006,0.9863281,0.0012435364,4.0,-1.4316795,0.28896302,-0.3458608,-4.5911555,-1.4316795,0.28896302,-0.3458608,-4.5911555,2.0,0.335725,0.49460274,0.086610794,153.12271,-152.8081,8.159708,-127.25571,-243.89233,-152.7422,8.512567,-127.6136,-253.37079,-152.4268,8.772217,-128.44545,-256.2694,-0.5988871,0.4347654,0.8248298,-2.3617792,-0.03224069,0.3250763,0.6724971,-1.1137432,-0.2958128,0.121169604,-0.21627241,-1.1223224,1.0,0.0,1.0,1.0,15.344325153374234,0.9784479721234972,18.0,13.0,0.030389428,0.10055247,0.11271254,-0.35508472,15.344325153374234,0.9784479721234972,18,13,10,0.12008546488401706,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00042576523,0.56511986,0.9935778,-0.9958883,1000.0,0.0,1000,1000,15.344325153374234,236,240000,240,46.93755068827886,66.32201089092996,43.636109046055935,156.89567062526476,3649.29431389994,23
0.2785415,0.9921875,0.0010793557,4.0,-1.4557688,0.37322098,-0.3262076,-4.8017616,-1.4557688,0.37322098,-0.3262076,-4.8017616,2.0,2.5588377,3.6525617,0.87994176,156.63954,-157.03738,4.550324,-142.20818,-206.72012,-157.10379,4.751078,-142.94608,-208.2707,-157.77348,5.068894,-143.68544,-214.94368,-0.57943684,0.34552518,0.61585057,-2.0504696,0.049854223,0.29957208,0.6684302,-0.8458623,-0.2884534,0.06946682,-0.20778507,-0.5805583,1.0,0.0,1.0,1.0,16.91715976331361,1.1534364315793995,20.0,15.0,0.032934304,0.07996513,0.11810662,-0.2850312,16.91715976331361,1.1534364315793995,20,15,10,0.1301730312242209,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00039011324,0.5679971,0.9900679,-0.99299604,1000.0,0.0,1000,1000,16.91715976331361,246,250000,250,46.43510247499216,66.1557882350171,43.37035229278263,155.9612430027919,3804.891487290617,24
